Brad Pitt, The New York Times, He next voiced superhero character Metro Man in 2010 animated feature Megamind. > news author Stephen Holden url Ambiguity, Featuring a Big Head access date November 5, 2010 date November 5, 2010 work The New York Times archive url 4, 2014 url status live >
Brad Pitt, 4, 2014, He next voiced superhero character Metro Man in 2010 animated feature Megamind. > news author Stephen Holden url Ambiguity, Featuring a Big Head access date November 5, 2010 date November 5, 2010 work The New York Times archive url 4, 2014 url status live >
Brad Pitt, Terrence Malick's, Pitt produced and appeared in Terrence Malick's experimental drama The Tree of Life (film)
Brad Pitt, The Tree of Life, Pitt produced and appeared in Terrence Malick's experimental drama The Tree of Life (film)
Brad Pitt, The Tree of Life, The Tree of Life, co starring Sean Penn, which won Palme d'Or at 2011 Cannes Film Festival.
Brad Pitt, Sean Penn, The Tree of Life, co starring Sean Penn, which won Palme d'Or at 2011 Cannes Film Festival.
Brad Pitt, 2011, The Tree of Life, co starring Sean Penn, which won Palme d'Or at 2011 Cannes Film Festival.
Brad Pitt, Anthony Breznican, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, Film Festival, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, Kirsten Dunst, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, Artist, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, May 23, 2011 date May 22, 2011, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, Entertainment Weekly, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, 23, 2011, > news Anthony Breznican url Film Festival  Top prizes go to 'Tree of Life,' Kirsten Dunst, 'The Artist' access date May 23, 2011 date May 22, 2011 work Entertainment Weekly archive url 23, 2011 url status live >
Brad Pitt, Oakland Athletics, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Billy Beane, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Moneyball, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Moneyball, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, 2003, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Moneyball, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Michael Lewis, In a performance that attracted strong praise, he portrayed Oakland Athletics general manager Billy Beane in drama Moneyball (film) Moneyball, which is based on 2003 Moneyball book of same name written by Michael Lewis.
Brad Pitt, Bill Madden, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Oakland A's, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Billy Beane, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, New York Yankees, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, March 3, 2011 date September 3, 2010, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Daily News, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, New York, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, 6, 2010, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Moneyball, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, six, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Academy Award, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Best Picture and Best Actor, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, 84th Academy Awards, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Academy Awards Official Website, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, January 24, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, 2012, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, 25, 2013, > news author Bill Madden url strategy insufficient for Oakland A's, general manager Billy Beane vs. New York Yankees access date March 3, 2011 date September 3, 2010 work Daily News (New York) archive url 6, 2010 url status live > Moneyball received six Academy Award nominations including Best Picture and Best Actor for Pitt. > web url for 84th Academy Awards work Academy Awards Official Website access date January 24, 2012 archive url 25, 2013 url status live >
Brad Pitt, Jackie Cogan, His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on novel Cogan's Trade by George V. Higgins.
Brad Pitt, Andrew Dominik's, His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on novel Cogan's Trade by George V. Higgins.
Brad Pitt, 2012, His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on novel Cogan's Trade by George V. Higgins.
Brad Pitt, Cogan, His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on novel Cogan's Trade by George V. Higgins.
Brad Pitt, George V. Higgins, His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on novel Cogan's Trade by George V. Higgins.
Brad Pitt, October 20, 2012, > news url review  Killing Them Softly Baillie Russell date October 20, 2012 work The New Zealand Herald publisher APN Holdings NZ Limited access date November 17, 2012 archive url 19, 2012 url status live >
Brad Pitt, Holdings NZ Limited, > news url review  Killing Them Softly Baillie Russell date October 20, 2012 work The New Zealand Herald publisher APN Holdings NZ Limited access date November 17, 2012 archive url 19, 2012 url status live >
Brad Pitt, November 17, 2012, > news url review  Killing Them Softly Baillie Russell date October 20, 2012 work The New Zealand Herald publisher APN Holdings NZ Limited access date November 17, 2012 archive url 19, 2012 url status live >
Brad Pitt, 19, 2012, > news url review  Killing Them Softly Baillie Russell date October 20, 2012 work The New Zealand Herald publisher APN Holdings NZ Limited access date November 17, 2012 archive url 19, 2012 url status live >
Brad Pitt, 2013, In 2013, Pitt starred in World War Z (film) World War Z, a thriller about a zombie apocalypse, based on Max Brooks's World War Z novel of same name.
Brad Pitt, World War Z, In 2013, Pitt starred in World War Z (film) World War Z, a thriller about a zombie apocalypse, based on Max Brooks's World War Z novel of same name.
Brad Pitt, World War Z, In 2013, Pitt starred in World War Z (film) World War Z, a thriller about a zombie apocalypse, based on Max Brooks's World War Z novel of same name.
Brad Pitt, Max Brooks's, In 2013, Pitt starred in World War Z (film) World War Z, a thriller about a zombie apocalypse, based on Max Brooks's World War Z novel of same name.
Brad Pitt, World War Z, In 2013, Pitt starred in World War Z (film) World War Z, a thriller about a zombie apocalypse, based on Max Brooks's World War Z novel of same name.
Brad Pitt, Pitt, Pitt also produced film.
Brad Pitt, Laura M., > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, June 2013, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, Vanity Fair, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, Vanity Fair, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, June 22, 2013, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, 8, 2017, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, > World War Z, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, 540&nbsp;million, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, Pitt, > news url War Holson Laura M. date June 2013 work Vanity Fair (magazine) Vanity Fair  access date June 22, 2013 archive url 8, 2017 url status live > World War Z grossed $540&nbsp;million at box office worldwide,  name "earnings" /> becoming Pitt's highest grossing picture.
Brad Pitt, Office Milestone, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, World War Z', > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, Brad Pitt's, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, August 11, 2013, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, Hollywood, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, August 11, 2013, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, 13, 2013, > news url Office Milestone  'World War Z' Becomes Brad Pitt's Top Grossing Film McClintock Pamela date August 11, 2013 work The Hollywood Reporter access date August 11, 2013 archive url 13, 2013 url status live >
Brad Pitt, 2013, Next in 2013, he produced, and played a small role in, 12 Years a Slave (film) 12 Years a Slave, a historical drama based on autobiography of Solomon Northup.
Brad Pitt, 12 Years, Next in 2013, he produced, and played a small role in, 12 Years a Slave (film) 12 Years a Slave, a historical drama based on autobiography of Solomon Northup.
Brad Pitt, 12 Years, Next in 2013, he produced, and played a small role in, 12 Years a Slave (film) 12 Years a Slave, a historical drama based on autobiography of Solomon Northup.
Brad Pitt, Solomon Northup, Next in 2013, he produced, and played a small role in, 12 Years a Slave (film) 12 Years a Slave, a historical drama based on autobiography of Solomon Northup.
Brad Pitt, First, > news  url  title First look  'Twelve Years a Slave'  author Brian Truitt  date June 18, 2013  work USA Today  access date June 29, 2013  archive url  archive date June 26, 2013  url status live  >
Brad Pitt, Brian Truitt, > news  url  title First look  'Twelve Years a Slave'  author Brian Truitt  date June 18, 2013  work USA Today  access date June 29, 2013  archive url  archive date June 26, 2013  url status live  >
Brad Pitt, June 18, 2013, > news  url  title First look  'Twelve Years a Slave'  author Brian Truitt  date June 18, 2013  work USA Today  access date June 29, 2013  archive url  archive date June 26, 2013  url status live  >
Brad Pitt, June 29, 2013, > news  url  title First look  'Twelve Years a Slave'  author Brian Truitt  date June 18, 2013  work USA Today  access date June 29, 2013  archive url  archive date June 26, 2013  url status live  >
Brad Pitt, June 26, 2013, > news  url  title First look  'Twelve Years a Slave'  author Brian Truitt  date June 18, 2013  work USA Today  access date June 29, 2013  archive url  archive date June 26, 2013  url status live  >
Brad Pitt, January 17, 2014, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, Metacritic, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, August 8, 2017, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, nine, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, three, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, Academy Award for Best Picture Best Picture, The film received critical acclaim > web  url  title 12 Years a Slave  access date January 17, 2014  website Metacritic  archive url  archive date August 8, 2017  url status live  > and was nominated for nine Academy Awards, winning three, including Academy Award for Best Picture Best Picture.
Brad Pitt, 86th, > web url for 86th Oscars work Academy Awards Official Website access date January 17, 2014 archive url 6, 2014 url status live >
Brad Pitt, Academy Awards, > web url for 86th Oscars work Academy Awards Official Website access date January 17, 2014 archive url 6, 2014 url status live >
Brad Pitt, January 17, 2014, > web url for 86th Oscars work Academy Awards Official Website access date January 17, 2014 archive url 6, 2014 url status live >
Brad Pitt, 6, 2014, > web url for 86th Oscars work Academy Awards Official Website access date January 17, 2014 archive url 6, 2014 url status live >
Brad Pitt, 2013, Also in 2013, Pitt had a supporting role in Ridley Scott's The Counselor.
Brad Pitt, Pitt, Also in 2013, Pitt had a supporting role in Ridley Scott's The Counselor.
Brad Pitt, Ridley Scott's, Also in 2013, Pitt had a supporting role in Ridley Scott's The Counselor.
Brad Pitt, Ridley Scott, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, Ben Child, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, June 26, 2013, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, Guardian, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, UK, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, June 28, 2013, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, October 29, 2013, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, first, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, 2013–2014, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, ABC Studios, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, sci fi/fantasy, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, Resurrection (U.S. TV, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, American Broadcasting Company ABC, > news  url  title The Counselor  first trailer for new Ridley Scott film released  author Ben Child  date June 26, 2013  work The Guardian  location UK  access date June 28, 2013  archive url  archive date October 29, 2013  url status live  > Plan B Entertainment landed its first television series on 2013–2014 schedule, as their joint venture with ABC Studios, sci fi/fantasy drama Resurrection (U.S. TV series) Resurrection, was picked up by American Broadcasting Company ABC.
Brad Pitt, Justin Kroll, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Jeremy Kleiner Tapped, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Plan B Entertainment, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, October 8, 2013  date May 22, 2013, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, October 15, 2013, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Japan, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
